experiment,model,outlier_type,mean_div,mean_abs_div,max_abs_div,div_std,div_sign_cons,early_div,late_div,div_growth_ratio,abs_div_very_early,abs_div_early,abs_div_mid,abs_div_late,abs_div_critical
Exp_008,XGB,Inlier,6.537845754010313,9.568914678375497,23.972989062666514,10.668092720664145,0.6928104575163399,7.005535128406345,21.614837005124265,3.085394136056715,17.445120973881718,3.716008426415402,5.041236047707769,17.59217645903685,22.304053269627097
Exp_008,SVR,Inlier,-1.2503836263530037,2.471363784612025,13.395811423378618,3.29194969035494,0.6535947712418301,5.459675412849723,2.138430549713426,0.39167723133878657,8.32568184187349,3.447183121704392,1.7211342290578324,1.445188028483415,2.568505256370284
Exp_008,LSTM,Inlier,2.826768724601342,6.409222692392431,30.009143019373482,9.077789725945056,0.5032679738562091,18.858588877248728,3.11165637320545,0.16499942776521295,21.486463702225052,12.077361415500837,3.0953943439949256,3.7702581824833326,2.2203073690039377
Exp_008,CNN,Inlier,5.993257122735661,7.0366897553739856,29.02995473154823,8.02353570910205,0.7254901960784313,3.8258898626761138,1.6651989763816029,0.43524488057710004,8.32568184187349,2.638312814915464,12.368476440299228,9.042963843102823,1.5004054496390082
Exp_008,Transformer,Inlier,4.384013164910705,9.334956691746518,37.649205670719965,12.054967238575987,0.5620915032679739,24.407465576060577,3.981778138492735,0.16313771399510474,36.87521695743339,17.865755517254357,5.0759394030383405,3.0677742741479648,3.9252374362921643
Exp_009,RF,Inlier,-3.4691466415001666,3.9270795508004617,17.0528345513817,4.382656449237659,0.7777777777777778,8.199000463315661,1.1349413192548627,0.13842435115510343,10.834576361147924,6.237842439314196,4.2707994533978475,0.64946076447685,1.1711762309559595
Exp_009,XGB,Type1,15.495039728904965,20.787232445982518,51.81928584265654,20.357695164949586,0.7843137254901961,13.39512365012514,44.64758074719574,3.333121956420211,20.3938998840536,8.065298459669561,14.980857304338945,34.20646337085123,47.038158762860135
Exp_009,SVR,Inlier,-2.6800834565402933,3.6736609583516007,19.561957977021535,4.922578578261741,0.6993464052287581,10.101736645966536,2.0757613034447995,0.205485588883731,7.570629075767641,6.561988112522216,1.704325008215942,2.3750677421702764,2.7395275549237907
Exp_009,LSTM,Inlier,2.3458679635712802,7.1501322552559845,36.68351364135742,10.082816294925903,0.5882352941176471,19.080185396166225,3.705483589361302,0.1942058482359319,7.570629075767623,14.629764088343236,3.012953978118692,4.517888988920494,2.679288741807575
Exp_009,CNN,Inlier,10.31659733331448,12.78782964393049,35.660628435268166,13.228033076152382,0.7450980392156863,27.820572303244,5.524392966043295,0.19857222582725687,28.69558782753494,18.319864354789694,10.206547880463257,11.367970764814439,5.154571866583981
Exp_009,Transformer,Inlier,1.0023573101128909,3.2586510616483406,28.367613908900978,5.251427691890761,0.5359477124183006,8.722260179627463,1.3369212260655936,0.15327692576612578,21.77316351112869,4.74847501377734,2.8664762656382345,0.6265037177225774,1.6855723198177006
Exp_010,RF,Inlier,-4.498781643621708,5.136715329055967,26.49246755560219,5.821855929504857,0.7254901960784313,13.578072612265272,1.3366393269817698,0.09844102069202104,20.015600706988682,10.02739357973883,3.3070583383388152,0.8970311326347419,1.6118556670836213
Exp_010,XGB,Inlier,2.5450934274705364,5.859421818744896,23.57704148642739,6.599215206161007,0.6862745098039216,7.935584403355143,9.480890314138207,1.1947312046898164,18.70783258171299,4.104476168934761,4.286640005870694,7.4639589299678155,9.844673194176135
Exp_010,SVR,Inlier,-1.266958471606485,3.0138264949910294,12.592860429227954,4.125121472889589,0.5816993464052287,7.586772459464815,1.2716038249550732,0.16760800877436285,11.8370129993417,4.876984781676235,2.274100669919977,1.3001134083642965,1.452336995243139
Exp_010,LSTM,Inlier,3.590971641465179,6.089861517911708,26.458374071657005,7.978930561453616,0.5751633986928104,16.478318642299154,3.3410619052400485,0.20275502481568008,14.530270649081283,12.33577402923153,1.9863994947965011,4.168982688028235,2.3489921725499388
Exp_010,CNN,Inlier,4.111501474180481,6.064502133355183,25.62614312525463,6.616894177877191,0.6797385620915033,7.927141935349284,3.8959385351896505,0.49146824504511516,11.8370129993417,6.549430806102668,5.256569492007808,7.119285993317687,4.423959635013165
Exp_010,Transformer,Type2,-0.4772138328931742,4.774559813742411,19.8301962515136,6.923356807074455,0.6339869281045751,10.409993853887697,1.1952617988492742,0.11481868439364101,17.999473326490136,5.780369872213655,6.059919589181757,1.9022481975330001,1.3713656263678973
Exp_011,RF,Inlier,-4.39500813927717,4.644868530522328,13.939616595696592,4.432841712079628,0.8627450980392157,9.395517249130922,1.2778363147604863,0.13600489263948562,11.583225928157589,8.712030139936232,3.236678479404988,1.8372585641851733,1.1681009746413655
Exp_011,XGB,Inlier,2.702458215115587,4.291409815853955,10.768104297202768,4.568186721689033,0.7450980392156863,3.818825304997626,9.267207048439017,2.426716675494738,4.915635690668495,2.5677620859485546,2.673172411196373,6.215386020436455,9.666524464165478
Exp_011,SVR,Inlier,-2.3943576568499814,3.4567826321257957,12.84597041120378,4.040439393412708,0.6797385620915033,7.909859534535974,1.3952339626021464,0.17639174962719445,3.774626451560181,6.0112827529627415,1.793943576115181,3.3468362009917123,1.3448730438459358
Exp_011,LSTM,Inlier,-1.787790396434339,4.6636035989803695,14.767895251320397,5.545539159613668,0.6209150326797386,4.971710696404518,6.1330414665473985,1.2335877610462613,3.1036540718881063,3.642086611740282,3.774057871726936,8.262124686147205,4.277471183527766
Exp_011,CNN,Inlier,8.813284564062352,9.343503191534694,26.39590210226517,7.937135106605001,0.869281045751634,15.026297731704847,1.928920963417746,0.1283696754755368,21.271386200607548,12.200703311444208,8.174404404840821,10.187739186188322,2.067713415154207
Exp_011,Transformer,Inlier,0.744878205019355,3.0322188704733404,16.59576018038385,4.273226905110017,0.5490196078431373,6.6980084454092745,1.2422257669976906,0.18546195889751313,14.351031993250777,3.64828820351217,3.2627922801742244,1.9632869196877571,0.8211879713858142
Exp_012,RF,Inlier,-4.048205570573012,4.472022359674171,17.86304645070493,4.98510425930709,0.7320261437908497,11.901285330857645,1.1192895416251114,0.09404778647924844,14.70508394603315,9.548829682244667,2.195252583823588,0.7465815192269558,1.5251305155913628
Exp_012,XGB,Inlier,-0.012590005108011122,2.1479416003283833,7.373996161239177,2.7686824494228066,0.5555555555555556,4.0787788199986625,1.8408850715966811,0.45133240924235374,6.768639691278945,3.3631703533763,1.4171016937378693,1.0698400410957816,1.861017109391198
Exp_012,SVR,Inlier,-2.3854849365271718,3.590418044086455,15.532208760347402,4.941246370314923,0.6535947712418301,11.004163226127906,0.9533272441845689,0.08663332455129542,9.466063908338612,7.480937864228051,1.7589023210640784,1.114000612233141,1.2761870694305486
Exp_012,LSTM,Inlier,0.9358581012463469,4.180269442507425,13.614353338442413,4.96753533314443,0.5882352941176471,5.8853228442265975,3.153503233572731,0.5358250204857096,7.15973555286168,5.481406108194014,3.1505397111806746,4.8241486194698275,2.08901342461109
Exp_012,CNN,Inlier,3.0143614045248524,6.69312069962537,23.441634703777332,8.075706854504032,0.5686274509803921,8.215374266345739,4.65989577609389,0.5672164925197799,7.150809161260118,5.833056023484721,8.356675732145408,7.285255976245676,3.7275386245012263
Exp_012,Transformer,Type2,1.4394404697355314,2.8840438271733664,13.83149395106551,3.9593219146134198,0.673202614379085,7.285004189848342,1.611743267871222,0.2212412273032303,12.36059716581741,4.4253745360317955,2.266623322738219,1.3955599736891022,1.385511095544952
Exp_013,RF,Inlier,-3.049114560309881,3.5029897851180727,14.949725450583898,4.014800983205089,0.7058823529411764,8.638381221164474,0.8951583974260023,0.10362571117292424,6.990771607965503,7.064447690207268,2.415761528277695,0.5977001251316272,1.1521828810485812
Exp_013,XGB,Inlier,15.918051917274065,20.724136748277097,51.859481231214815,20.039621911476985,0.7254901960784313,11.3907127779602,44.98760846774769,3.9494989773417744,16.096608198132447,7.142250266166688,15.347983419900123,35.145029266214074,47.18202678011182
Exp_013,SVR,Inlier,-0.7587801461138506,2.5727943322612536,10.258830208650679,3.337460127763377,0.5359477124183006,4.727868476485261,1.6747040261237403,0.35421967308378466,1.4209174426184081,3.6071643346842834,2.064149590343352,1.9659209857971403,2.3415727341410277
Exp_013,LSTM,Inlier,2.3922657792257076,7.007930199071004,33.17062108874396,10.217382328796091,0.5751633986928104,20.984453288527433,3.348201183117356,0.1595562742131517,16.18206306651599,13.530075318435793,2.8395563745935455,5.407250619395872,2.1484014012486248
Exp_013,CNN,Inlier,1.4598198884624811,4.285265779990379,19.0820026363198,5.676921685495038,0.5098039215686274,4.452099152976865,3.9907385953168832,0.8963723533983972,1.4209174426184272,3.4483952421592337,4.958667608801749,5.292514937836028,3.6127160663771383
Exp_013,Transformer,Inlier,2.8305976886547217,5.859395118987879,32.30827802399122,8.54679634121743,0.5816993464052288,16.59094514033407,2.0677478464873658,0.12463110624484472,30.71686327810453,9.97312439339166,4.227209343586899,1.9748180286497299,1.753781783120608
Exp_014,RF,Inlier,-2.7440366912946583,3.930645674827648,16.16250434106655,5.069680989339401,0.6470588235294117,10.567873700397552,1.0685204901794703,0.10111026309287494,14.845858361859948,6.734003204924984,2.791074685236075,2.136104823281182,0.8257086978280892
Exp_014,XGB,Inlier,0.24763779545585074,2.9065405664885087,9.482734680175781,3.6600834115487317,0.5424836601307189,3.3011627197265625,2.1130410443475354,0.6400899391359175,5.2534840901692705,3.3726461879677276,3.0243980129051637,1.8361707279203723,2.700146126048913
Exp_014,SVR,Inlier,-2.1221178710660684,3.74260897676819,19.204861238637605,5.754578772569393,0.5228758169934641,12.651167157047212,1.3833830096047801,0.10934825162231611,10.824767487262676,7.9078429787334406,1.6786676027204763,0.8821449792685726,1.7177496266495993
Exp_014,LSTM,Inlier,1.4098032751782166,3.689619041975995,10.880203247070312,4.415577167758928,0.5686274509803921,5.601928456624349,3.028061930867119,0.5405392007972538,5.2534840901692705,4.236941844213366,4.106005139493885,2.908796201357057,2.2170012962872647
Exp_014,CNN,Inlier,3.7518978056453314,10.648522951268413,26.318470001220703,12.313544645795991,0.5228758169934641,20.003852081298827,6.936239290766005,0.34674518000713206,15.489715576171875,14.720167818937709,10.240103314090677,7.74328195013678,5.122142483001437
Exp_014,Transformer,Inlier,0.8060361216938471,3.5088155799862344,17.764251708984375,5.319802667234328,0.5098039215686274,6.612933858235677,1.6006371092443457,0.24204644164872893,15.578511555989584,3.764334397163848,3.5552591423064475,3.9345763136279555,0.30481413437858956
Exp_015,RF,Inlier,-3.031261607297723,4.120336411466571,13.587855380314323,4.767058313250123,0.6209150326797386,8.721089379964615,1.0752354462684701,0.12329141457243416,10.764094599045023,8.545757198355618,2.0371343061980194,1.6398549769668185,0.9889481310281901
Exp_015,XGB,Inlier,1.0187432104394993,2.649930409561825,8.23525207068792,3.232286695563577,0.6470588235294118,1.4276559193929037,2.888247158283681,2.023069507890864,0.8979339599609375,1.6454157683689183,3.813994175566977,1.969805867093895,3.5340438786732387
