experiment,model,outlier_type,mean_corr_with_others,min_corr_with_others,max_corr_with_others,std_corr_with_others,rank_in_experiment
Exp_005,Transformer,Type2,0.14643828435451645,-0.3158269901897284,0.5992018446770376,0.29377530350609465,3
Exp_006,RF,Inlier,0.3067382099195136,-0.14557240203936941,0.7866486977403613,0.38409031587172454,2
Exp_006,XGB,Inlier,0.17026614552518318,-0.3548670771672171,0.6303636226232231,0.41749009263360115,4
Exp_006,SVR,Inlier,0.3092139645764798,-0.18552146292630584,0.7866486977403613,0.403141631841046,1
Exp_006,LSTM,Inlier,0.2014435781809806,-0.16933785264295986,0.4660042456696636,0.25129581547936886,3
Exp_006,CNN,Inlier,-0.11866256211498778,-0.2777684071319082,0.15079113146384182,0.14302830709660133,6
Exp_006,Transformer,Type2,-0.10778499289529031,-0.3548670771672171,0.15079113146384182,0.17080332122593173,5
Exp_007,RF,Inlier,0.24646306976756005,-0.49150966481268177,0.7735261984627737,0.46685910412658577,3
Exp_007,XGB,Inlier,-0.22681131151616132,-0.6340566099583115,0.10174734640769625,0.2989392216562876,6
Exp_007,SVR,Inlier,0.30682266018303256,-0.2034460224903227,0.7735261984627737,0.3210332924382835,1
Exp_007,LSTM,Inlier,0.11921055879256018,0.007940858045814805,0.27603918250975734,0.09925222231674899,5
Exp_007,CNN,Inlier,0.27260985351429934,0.093208393272813,0.4246091673391982,0.10961956896944902,2
Exp_007,Transformer,Inlier,0.1951144461748044,-0.6340566099583115,0.7051666834747162,0.46760670735349785,4
Exp_008,RF,Inlier,0.3012323949894071,-0.2244735956531317,0.7916880471681227,0.3757894455427301,3
Exp_008,XGB,Inlier,0.15813951125399434,-0.16333105402668263,0.5206355619669754,0.2282727558490783,5
Exp_008,SVR,Inlier,0.37074647231163316,-0.0582571599452785,0.7916880471681228,0.2990149065624851,2
Exp_008,LSTM,Inlier,0.24848111217006244,-0.11313081682576427,0.5352631787759994,0.20991852309747405,4
Exp_008,CNN,Inlier,-0.1670262472573323,-0.2759386098358044,-0.058257159945278504,0.07734492457717694,6
Exp_008,Transformer,Inlier,0.40262040820846046,-0.2759386098358044,0.6285496821075801,0.3417018217321338,1
Exp_009,RF,Inlier,0.37729969294895743,-0.4488441085971673,0.7802519276974029,0.4468012253383627,2
Exp_009,XGB,Type1,-0.17477434819249146,-0.4488441085971673,0.12880259361638194,0.1892602445783129,6
Exp_009,SVR,Inlier,0.3966337114327705,-0.2639693312913369,0.7802519276974029,0.3526261771549926,1
Exp_009,LSTM,Inlier,0.2880834013182473,-0.17723327908896722,0.5805622825359469,0.2816851414508353,3
Exp_009,CNN,Inlier,0.2522420036675552,0.07269399380403323,0.44124669292989144,0.13479607901120755,5
Exp_009,Transformer,Inlier,0.25279958477095293,-0.11262761560136783,0.7124737129667604,0.29174335064169576,4
Exp_010,RF,Inlier,0.3336260142932677,-0.30825991680112297,0.7911883916837434,0.36316874820940254,2
Exp_010,XGB,Inlier,0.2748343796912436,-0.15090936025676188,0.6122401156632817,0.26082294143509205,3
Exp_010,SVR,Inlier,0.34655674943721526,-0.24086364938867594,0.7911883916837434,0.360161785586524,1
Exp_010,LSTM,Inlier,0.2168479373290369,-0.06353346548725845,0.4506092557956021,0.19430764081031449,4
Exp_010,CNN,Inlier,-0.12089354731664356,-0.30825991680112297,0.15909865535060147,0.16253353092414738,6
Exp_010,Transformer,Type2,0.17580260956295618,0.07218608159209758,0.2621192170637576,0.0637634818287171,5
Exp_011,RF,Inlier,0.14532978003298083,-0.21533503561526116,0.7269652373089789,0.31838686345244027,2
Exp_011,XGB,Inlier,0.018271598536607824,-0.1984259799484106,0.2857934241190857,0.17925206941515962,3
Exp_011,SVR,Inlier,0.19751933559952622,-0.18263529306114273,0.7269652373089789,0.31220247851159055,1
Exp_011,LSTM,Inlier,-0.13785500526673805,-0.21533503561526118,-0.007911192736069578,0.07134933482209674,6
Exp_011,CNN,Inlier,0.011960306314543229,-0.12541338422777926,0.19386803238534323,0.12697879289776337,4
Exp_011,Transformer,Inlier,-0.03369824320066918,-0.19842597994841055,0.18895662442850739,0.1295735530965458,5
Exp_012,RF,Inlier,0.3351867639121434,-0.21137532400347042,0.787670862646117,0.4179071244107289,2
Exp_012,XGB,Inlier,0.31131912468688094,-0.23652748677625646,0.7105388762089321,0.4161265621634749,4
Exp_012,SVR,Inlier,0.3327248979934647,-0.22739000378490826,0.787670862646117,0.40990647261109747,3
Exp_012,LSTM,Inlier,-0.09558452974018912,-0.23652748677625646,0.0894922385833504,0.10554892086522019,5
Exp_012,CNN,Inlier,-0.11640910820760915,-0.22739000378490826,0.0894922385833504,0.11526348701438092,6
Exp_012,Transformer,Type2,0.3383981106016099,-0.11853047494918044,0.7105388762089321,0.3618161441854194,1
Exp_013,RF,Inlier,0.2573641497426582,-0.39855148643364935,0.7866751773338521,0.43902470645538755,2
Exp_013,XGB,Inlier,-0.16517011599666037,-0.39855148643364935,-0.025628947572630387,0.1350553638128681,6
Exp_013,SVR,Inlier,0.26900142615455835,-0.17910082780133996,0.7866751773338521,0.3847237939933441,1
Exp_013,LSTM,Inlier,0.1996737214766777,-0.1863173354928938,0.5120366493240748,0.2946343856347059,4
Exp_013,CNN,Inlier,-0.07171229812790923,-0.17756155428520468,0.06542358587483103,0.08384713456639113,5
Exp_013,Transformer,Inlier,0.25385287153643826,-0.03625198268278823,0.4935461301093858,0.20682828189013616,3
Exp_014,RF,Inlier,0.37529845826518693,0.011579134264175908,0.7929376716335917,0.28837809434805856,2
Exp_014,XGB,Inlier,0.14666642630038954,0.008639078964964901,0.32561732693842393,0.12289215106573473,4
Exp_014,SVR,Inlier,0.3788047859663961,0.044431999674481096,0.7929376716335917,0.2408127096429726,1
Exp_014,LSTM,Inlier,0.013560866009336005,-0.04923040363371746,0.044431999674481096,0.03332026787244587,6
Exp_014,CNN,Inlier,0.13721260461920942,-0.026912077903121154,0.3437046768690754,0.16190612659782153,5
Exp_014,Transformer,Inlier,0.23403319920680093,-0.04923040363371747,0.5963507921556278,0.24885331111374126,3
Exp_015,RF,Inlier,0.17601809758952655,-0.3169416665595748,0.7441111616079615,0.37189018970056453,3
Exp_015,XGB,Inlier,0.09062871035633921,-0.36285189763050296,0.42606352857901897,0.2639484134429542,4
Exp_015,SVR,Inlier,0.2609811124797141,-0.16294451746648517,0.7441111616079615,0.33183950718077393,2
Exp_015,LSTM,Inlier,-0.11073541553201197,-0.3628518976305031,0.012602405818086582,0.1361508017300269,6
Exp_015,CNN,Inlier,-0.0768261782025738,-0.31694166655957484,0.17184938571033892,0.17254330005027765,5
Exp_015,Transformer,Inlier,0.2751635511727378,-0.061777118040619056,0.5139720614061084,0.23089289453366382,1
Exp_016,RF,Inlier,0.13828264667173232,-0.5804909700740777,0.7647749125447747,0.4819827355633791,2
Exp_016,XGB,Inlier,-0.22524011112287354,-0.5804909700740777,0.1379027744122427,0.23442549921566505,6
Exp_016,SVR,Inlier,0.16667726041595743,-0.28488209144335835,0.7647749125447747,0.35618391249062004,1
Exp_016,LSTM,Inlier,0.10401028519258078,-0.12253919254277922,0.3296511409235287,0.18125773279545612,3
Exp_016,CNN,Inlier,-0.09579416994790085,-0.28941111475186543,0.1379027744122427,0.15303841022644604,5
Exp_016,Transformer,Type2,-3.324036690658394e-05,-0.28941111475186543,0.4134525517532721,0.2625857460324805,4
Exp_017,RF,Inlier,0.2876860646798068,-0.009326971423081032,0.7121514946202933,0.3181504380839167,1
Exp_017,XGB,Inlier,0.19098143260098238,-0.22825559149875782,0.6351200872315428,0.37243728650695274,3
Exp_017,SVR,Inlier,0.23114892180978916,-0.1334200592590648,0.7121514946202934,0.35135047297929906,2
Exp_017,LSTM,Inlier,0.08039564062066737,-0.21666927292834234,0.47127593644065513,0.260302123069038,5
Exp_017,CNN,Inlier,0.02021002352526121,-0.22825559149875785,0.47127593644065513,0.24922013855155223,6
Exp_017,Transformer,Type2,0.086045265629751,-0.1383087459611379,0.29011857027317,0.14679663555198938,4
Exp_018,RF,Inlier,0.30680950491605247,-0.22216654942784397,0.7665371608607738,0.37573827707647517,2
Exp_018,XGB,Inlier,-0.11727976783004172,-0.40914524766099153,0.016503028305786704,0.1496174274350937,6
Exp_018,SVR,Inlier,0.23282721134917708,-0.2982168258363731,0.7665371608607737,0.3647469311809354,4
Exp_018,LSTM,Inlier,0.3191342036835387,-0.0782014920736176,0.539746647872794,0.24441105408672972,1
Exp_018,CNN,Inlier,-0.09625673850616054,-0.40914524766099153,0.3003722676731072,0.27256342733695044,5
Exp_018,Transformer,Inlier,0.3002310929024229,-0.06862749271049268,0.539746647872794,0.22083202213280104,3
Exp_019,RF,Inlier,0.4027083911306322,-0.19156271802638164,0.8267041735982374,0.36216763818684544,1
Exp_019,XGB,Inlier,0.373554452108456,-0.25006428911780015,0.8267041735982374,0.36808052277126146,2
Exp_019,SVR,Inlier,0.3055657459097757,-0.10788005663642421,0.6809856722057741,0.3218818572997527,3
Exp_019,LSTM,Inlier,0.235791550837686,0.005068622145237234,0.4894660012104824,0.18357467799679625,4
